blk_no,street,max_floor_lvl,year_completed,towns,address,postalcode,latitude,longitude,distance_km,nearest_mrt
175B,PUNGGOL FIELD,17,2001,PUNGGOL,175B PUNGGOL FIELD,822175,1.39777053141822,103.908647567441,0.1,MERIDIAN LRT STATION
175B,SENGKANG EAST DR,18,2023,SENGKANG,175B SENGKANG EAST DR,542175,1.3863336674455,103.911166400228,0.7,BAKAU LRT STATION
175B,YUNG KUANG RD,20,2014,JURONG WEST,175B YUNG KUANG RD,612175,1.33283359282698,103.721043381424,1.3,LAKESIDE MRT STATION
175C,PUNGGOL FIELD,17,2001,PUNGGOL,175C PUNGGOL FIELD,823175,1.39813468812652,103.908148099382,0.2,MERIDIAN LRT STATION
175C,YUNG KUANG RD,20,2014,JURONG WEST,175C YUNG KUANG RD,613175,1.33278786165574,103.721640089539,1.3,LAKESIDE MRT STATION
175D,PUNGGOL FIELD,17,2001,PUNGGOL,175D PUNGGOL FIELD,824175,1.39847060510127,103.907769343307,0.2,COVE LRT STATION
176,ANG MO KIO AVE 4,11,1980,ANG MO KIO,176 ANG MO KIO AVE 4,560176,1.3758482258358,103.83615719919,0.3,MAYFLOWER MRT STATION
176,BISHAN ST 13,11,1986,BISHAN,176 BISHAN ST 13,570176,1.34814264813403,103.853911806894,0.5,BISHAN MRT STATION
176,BOON LAY DR,11,1974,JURONG WEST,176 BOON LAY DR,640176,1.34725100297379,103.710014454331,1.1,BOON LAY MRT STATION
176,BT BATOK WEST AVE 8,12,1984,BUKIT BATOK,176 BT BATOK WEST AVE 8,650176,1.34602341469707,103.741411023838,1.0,BUKIT BATOK MRT STATION
176,LOMPANG RD,22,1996,BUKIT PANJANG,176 LOMPANG RD,670176,1.37924529892586,103.765881569885,0.2,PETIR LRT STATION
176,WOODLANDS ST 13,4,1984,WOODLANDS,176 WOODLANDS ST 13,730176,1.43357858402054,103.778353455619,0.4,MARSILING MRT STATION
176A,EDGEFIELD PLAINS,17,2001,PUNGGOL,176A EDGEFIELD PLAINS,821176,1.39886078121897,103.908266622301,0.3,MERIDIAN LRT STATION
176B,EDGEFIELD PLAINS,17,2002,PUNGGOL,176B EDGEFIELD PLAINS,822176,1.39855735431843,103.908509049423,0.2,MERIDIAN LRT STATION
176C,EDGEFIELD PLAINS,17,2002,PUNGGOL,176C EDGEFIELD PLAINS,823176,1.39831055285523,103.90878367744,0.2,MERIDIAN LRT STATION
176D,EDGEFIELD PLAINS,17,2002,PUNGGOL,176D EDGEFIELD PLAINS,824176,1.39794240618774,103.909448151668,0.1,MERIDIAN LRT STATION
177,ANG MO KIO AVE 4,12,1980,ANG MO KIO,177 ANG MO KIO AVE 4,560177,1.37583827139652,103.838123054825,0.3,MAYFLOWER MRT STATION
177,BISHAN ST 13,11,1986,BISHAN,177 BISHAN ST 13,570177,1.3478462316134,103.853549587529,0.5,BISHAN MRT STATION
177,BOON LAY DR,11,1974,JURONG WEST,177 BOON LAY DR,640177,1.34781063442169,103.70952850456,1.1,BOON LAY MRT STATION
177,BT BATOK WEST AVE 8,12,1984,BUKIT BATOK,177 BT BATOK WEST AVE 8,650177,1.3463440745148,103.741742087315,1.0,BUKIT BATOK MRT STATION
177,LOMPANG RD,26,1999,BUKIT PANJANG,177 LOMPANG RD,670177,1.38038712496611,103.76535460069,0.3,PETIR LRT STATION
177,TOA PAYOH CTRL,4,1971,TAMPINES,177 TOA PAYOH CTRL,310177,1.33390034057387,103.848854818382,0.2,TOA PAYOH MRT STATION
177,WOODLANDS ST 13,13,1984,WOODLANDS,177 WOODLANDS ST 13,730177,1.43435791362603,103.778088434368,0.4,MARSILING MRT STATION
177,YUNG SHENG RD,18,1999,JURONG WEST,177 YUNG SHENG RD,610177,1.33332045172975,103.721308656123,1.2,LAKESIDE MRT STATION
178,ANG MO KIO AVE 4,13,1980,ANG MO KIO,178 ANG MO KIO AVE 4,560178,1.37619319942083,103.837038191014,0.3,MAYFLOWER MRT STATION
178,BISHAN ST 13,10,1986,BISHAN,178 BISHAN ST 13,570178,1.34812743111822,103.852330274842,0.4,BISHAN MRT STATION
178,BOON LAY DR,11,1974,JURONG WEST,178 BOON LAY DR,640178,1.34731245413465,103.708804114372,1.0,BOON LAY MRT STATION
178,BT BATOK WEST AVE 8,12,1984,BUKIT BATOK,178 BT BATOK WEST AVE 8,650178,1.3460546058333,103.742605870907,0.9,BUKIT BATOK MRT STATION
178,EDGEFIELD PLAINS,17,2003,PUNGGOL,178 EDGEFIELD PLAINS,820178,1.39940654439881,103.908430998774,0.3,COVE LRT STATION
178,LOMPANG RD,26,1999,BUKIT PANJANG,178 LOMPANG RD,670178,1.38023381201566,103.764815490957,0.3,BUKIT PANJANG LRT STATION
178,TOA PAYOH CTRL,4,1971,TAMPINES,178 TOA PAYOH CTRL,310178,1.33358025794591,103.84926452128,0.2,TOA PAYOH MRT STATION
178,WOODLANDS ST 13,13,1984,WOODLANDS,178 WOODLANDS ST 13,730178,1.43464080601813,103.777670022616,0.4,MARSILING MRT STATION
178,YUNG SHENG RD,18,1999,JURONG WEST,178 YUNG SHENG RD,610178,1.33323653409443,103.72084235604,1.2,LAKESIDE MRT STATION
178A,RIVERVALE CRES,18,2013,SENGKANG,178A RIVERVALE CRES,541178,1.3889732362803,103.909651594176,0.5,BAKAU LRT STATION
178B,RIVERVALE CRES,18,2013,SENGKANG,178B RIVERVALE CRES,542178,1.38854689304718,103.910034044279,0.5,BAKAU LRT STATION
178C,RIVERVALE CRES,18,2013,SENGKANG,178C RIVERVALE CRES,543178,1.38873270132208,103.910660470449,0.6,BAKAU LRT STATION
178D,RIVERVALE CRES,18,2013,SENGKANG,178D RIVERVALE CRES,544178,1.38904079413305,103.91071884624,0.6,RUMBIA LRT STATION
179,ANG MO KIO AVE 5,13,1980,ANG MO KIO,179 ANG MO KIO AVE 5,560179,1.37690418077298,103.836218103538,0.4,MAYFLOWER MRT STATION
179,BISHAN ST 13,25,1986,BISHAN,179 BISHAN ST 13,570179,1.34860831209993,103.851843334947,0.3,BISHAN MRT STATION
179,BOON LAY DR,11,1974,JURONG WEST,179 BOON LAY DR,640179,1.34703395486511,103.708985502465,1.0,BOON LAY MRT STATION
179,BT BATOK WEST AVE 8,4,1984,BUKIT BATOK,179 BT BATOK WEST AVE 8,650179,1.34581228622891,103.742210249553,0.9,BUKIT BATOK MRT STATION
179,LOMPANG RD,26,1999,BUKIT PANJANG,179 LOMPANG RD,670179,1.37984676162569,103.765075708901,0.3,BUKIT PANJANG LRT STATION
179,TOA PAYOH CTRL,25,1973,TAMPINES,179 TOA PAYOH CTRL,310179,1.3339009997633,103.850092878516,0.3,TOA PAYOH MRT STATION
179,WOODLANDS ST 13,4,1984,WOODLANDS,179 WOODLANDS ST 13,730179,1.43477628027223,103.778216808762,0.5,MARSILING MRT STATION
179,YUNG SHENG RD,18,1999,JURONG WEST,179 YUNG SHENG RD,610179,1.33368866801987,103.720747470236,1.2,LAKESIDE MRT STATION
18,BEDOK STH RD,14,1975,BEDOK,18 BEDOK STH RD,460018,1.32062504871279,103.934734222428,0.7,BEDOK MRT STATION
18,CANTONMENT CL,30,2000,BUKIT MERAH,18 CANTONMENT CL,080018,1.27390144581321,103.839417299226,0.7,TANJONG PAGAR MRT STATION
